"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"1660","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1661","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1662","first","3C",2.61,"Emerson","Emerson",NA,0,1,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1663","first","3C",3.87,"Reese","Reese",NA,1,0,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1664","first","3C",1.28,"James","James",NA,1,0,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1665","first","3C",6.82,"Emily","Emily",NA,0,1,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1666","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"R_2bPg308c0QdRAUA","male","35 - 44","White","High school graduate"
"1667","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1668","first","3B",4.34,"Riley","Riley",NA,0,1,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1669","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1670","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1671","first","3B",1.24,"Brian","Brian",NA,1,0,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1672","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1673","first","3B",5.22,"Blair","Blair",NA,0,1,0,"R_1IMEqQyYtEzFOTu","male","25 - 34","White","Professional degree"
"1674","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1675","first","3C",4.39,"Jessie","Jessie",NA,1,0,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1676","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1677","first","3C",3.87,"Reese","Reese",NA,1,0,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1678","first","3C",1.28,"James","James",NA,1,0,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1679","first","3C",6.82,"Emily","Emily",NA,0,1,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1680","first","3C",5.34,"Jackie","Jackie",NA,0,1,0,"R_0cxV2WlBMhDh2gN","female","45 - 54","White","4 year degree"
"1681","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1682","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1683","first","3A",3.61,"Stevie","Stevie",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1684","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1685","first","3A",1.21,"Matthew","Matthew",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1686","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1687","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"R_24eD9YuW7XREX64","female","45 - 54","White","4 year degree"
"1688","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1689","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1690","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1691","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1692","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1693","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1694","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"R_1DwMlELorxH64Jx","female","35 - 44","White","Some college"
"1695","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1696","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1697","first","2C",2.61,"Emerson","Emerson",NA,0,1,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1698","first","2C",6.82,"Emily","Emily",NA,0,1,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1699","first","2C",3.87,"Reese","Reese",NA,1,0,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1700","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1701","first","2C",1.28,"James","James",NA,1,0,0,"R_2rC1bamHF8FSRJL","male","18 - 24","Black or African American","High school graduate"
"1702","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1703","first","2C",4.39,"Jessie","Jessie",NA,1,0,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1704","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1705","first","2C",6.82,"Emily","Emily",NA,0,1,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1706","first","2C",3.87,"Reese","Reese",NA,1,0,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1707","first","2C",5.34,"Jackie","Jackie",NA,1,0,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1708","first","2C",1.28,"James","James",NA,1,0,0,"R_1OK2ENdU9t3OYPw","male","35 - 44","White","4 year degree"
"1709","first","1C",1.28,"James","James",NA,0,1,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1710","first","1C",2.61,"Emerson","Emerson",NA,0,1,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1711","first","1C",3.87,"Reese","Reese",NA,1,0,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1712","first","1C",4.39,"Jessie","Jessie",NA,0,1,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1713","first","1C",5.34,"Jackie","Jackie",NA,1,0,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1714","first","1C",6.24,"Ashley","Ashley",NA,0,1,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1715","first","1C",6.82,"Emily","Emily",NA,0,1,0,"R_1BYnBaKpNm87S3P","female","18 - 24","Black or African American","Some college"
"1716","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1717","first","3B",4.34,"Riley","Riley",NA,0,1,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1718","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1719","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1720","first","3B",1.24,"Brian","Brian",NA,1,0,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1721","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1722","first","3B",5.22,"Blair","Blair",NA,1,0,0,"R_32SiGPaqc2KNTeN","female","35 - 44","White","4 year degree"
"1723","first","2A",5.59,"Jodie","Jodie",NA,1,0,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1724","first","2A",4.22,"Taylor","Taylor",NA,0,1,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1725","first","2A",2.12,"Chris","Chris",NA,1,0,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1726","first","2A",6.73,"Mary","Mary",NA,0,1,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1727","first","2A",3.61,"Stevie","Stevie",NA,1,0,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1728","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1729","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"R_3iR4OkhfSvada2q","male","25 - 34","White","4 year degree"
"1730","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1731","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1732","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1733","first","2C",6.82,"Emily","Emily",NA,0,1,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1734","first","2C",3.87,"Reese","Reese",NA,0,1,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1735","first","2C",5.34,"Jackie","Jackie",NA,1,0,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1736","first","2C",1.28,"James","James",NA,1,0,0,"R_elCsywgNqBqMvi9","male","25 - 34","White","4 year degree"
"1737","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1738","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1739","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1740","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1741","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1742","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1743","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"R_2bQ9EjWPV0P4v2R","male","35 - 44","White","Some college"
"1744","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1745","first","2B",4.34,"Riley","Riley",NA,0,1,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1746","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1747","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1748","first","2B",3.75,"Quinn","Quinn",NA,0,1,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1749","first","2B",5.22,"Blair","Blair",NA,0,1,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1750","first","2B",1.24,"Brian","Brian",NA,1,0,0,"R_bvVb9jdQKUfp76F","male","25 - 34","Asian","4 year degree"
"1751","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1752","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1753","first","3A",3.61,"Stevie","Stevie",NA,0,1,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1754","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1755","first","3A",1.21,"Matthew","Matthew",NA,0,1,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1756","first","3A",5.59,"Jodie","Jodie",NA,1,0,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1757","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"R_R4yCiJS8wnRjmOl","female","18 - 24","Black or African American","Some college"
"1758","first","3C",6.24,"Ashley","Ashley",NA,0,1,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1759","first","3C",4.39,"Jessie","Jessie",NA,0,1,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1760","first","3C",2.61,"Emerson","Emerson",NA,1,0,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1761","first","3C",3.87,"Reese","Reese",NA,1,0,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1762","first","3C",1.28,"James","James",NA,1,0,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1763","first","3C",6.82,"Emily","Emily",NA,1,0,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1764","first","3C",5.34,"Jackie","Jackie",NA,1,0,0,"R_Rb5qBVr6Bnb4ZqN","female","25 - 34","White","4 year degree"
"1765","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1766","first","3B",4.34,"Riley","Riley",NA,0,1,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1767","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1768","first","3B",3.75,"Quinn","Quinn",NA,0,1,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1769","first","3B",1.24,"Brian","Brian",NA,1,0,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1770","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1771","first","3B",5.22,"Blair","Blair",NA,1,0,0,"R_enPXTwTrDBhWIIF","female","18 - 24","White","Some college"
"1772","first","2A",5.59,"Jodie","Jodie",NA,0,1,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1773","first","2A",4.22,"Taylor","Taylor",NA,1,0,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1774","first","2A",2.12,"Chris","Chris",NA,1,0,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1775","first","2A",6.73,"Mary","Mary",NA,0,1,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1776","first","2A",3.61,"Stevie","Stevie",NA,1,0,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1777","first","2A",4.73,"Kerry","Kerry",NA,0,1,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1778","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"R_b1JpiBCTIF7DI0p","female","35 - 44","White","4 year degree"
"1779","first","3B",5.86,"Elisha","Elisha",NA,0,1,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1780","first","3B",4.34,"Riley","Riley",NA,0,1,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1781","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1782","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1783","first","3B",1.24,"Brian","Brian",NA,1,0,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1784","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1785","first","3B",5.22,"Blair","Blair",NA,1,0,0,"R_110It5URFkYEi3P","male","25 - 34","White","4 year degree"
"1786","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1787","first","3A",4.22,"Taylor","Taylor",NA,0,1,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1788","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1789","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1790","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1791","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1792","first","3A",4.73,"Kerry","Kerry",NA,0,1,0,"R_8iTYQOaUNNbVfgZ","female","45 - 54","White","Professional degree"
"1793","first","2B",5.86,"Elisha","Elisha",NA,0,1,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1794","first","2B",4.34,"Riley","Riley",NA,0,1,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1795","first","2B",2.41,"Tommie","Tommie",NA,1,0,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1796","first","2B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1797","first","2B",3.75,"Quinn","Quinn",NA,1,0,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1798","first","2B",5.22,"Blair","Blair",NA,0,1,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1799","first","2B",1.24,"Brian","Brian",NA,1,0,0,"R_2Vl430TGG3eccmr","female","45 - 54","White","Professional degree"
"1800","first","1A",1.21,"Matthew","Matthew",NA,0,1,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1801","first","1A",2.12,"Chris","Chris",NA,1,0,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1802","first","1A",3.61,"Stevie","Stevie",NA,1,0,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1803","first","1A",4.22,"Taylor","Taylor",NA,0,1,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1804","first","1A",4.73,"Kerry","Kerry",NA,1,0,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1805","first","1A",5.59,"Jodie","Jodie",NA,0,1,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1806","first","1A",6.73,"Mary","Mary",NA,0,1,0,"R_2y3077cW24mdx9W","male","45 - 54","White","Some college"
"1807","first","2C",6.24,"Ashley","Ashley",NA,0,1,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1808","first","2C",4.39,"Jessie","Jessie",NA,0,1,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1809","first","2C",2.61,"Emerson","Emerson",NA,1,0,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1810","first","2C",6.82,"Emily","Emily",NA,0,1,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1811","first","2C",3.87,"Reese","Reese",NA,0,1,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1812","first","2C",5.34,"Jackie","Jackie",NA,0,1,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1813","first","2C",1.28,"James","James",NA,0,1,0,"R_3k7IvNVsvdYsnQp","female","25 - 34","White","4 year degree"
"1814","first","3B",5.86,"Elisha","Elisha",NA,1,0,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1815","first","3B",4.34,"Riley","Riley",NA,1,0,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1816","first","3B",2.41,"Tommie","Tommie",NA,1,0,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1817","first","3B",3.75,"Quinn","Quinn",NA,1,0,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1818","first","3B",1.24,"Brian","Brian",NA,1,0,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1819","first","3B",6.78,"Rebecca","Rebecca",NA,0,1,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1820","first","3B",5.22,"Blair","Blair",NA,1,0,0,"R_1OSGFw1UDX3rTSY","female","18 - 24","Asian","4 year degree"
"1821","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1822","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1823","first","3A",3.61,"Stevie","Stevie",NA,1,0,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1824","first","3A",4.22,"Taylor","Taylor",NA,1,0,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1825","first","3A",1.21,"Matthew","Matthew",NA,1,0,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1826","first","3A",5.59,"Jodie","Jodie",NA,0,1,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1827","first","3A",4.73,"Kerry","Kerry",NA,1,0,0,"R_2z89dcYbkmJtEMl","male","25 - 34","White","Some college"
"1828","first","2A",5.59,"Jodie","Jodie",NA,0,0,1,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1829","first","2A",4.22,"Taylor","Taylor",NA,0,0,1,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1830","first","2A",2.12,"Chris","Chris",NA,0,0,1,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1831","first","2A",6.73,"Mary","Mary",NA,0,1,0,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1832","first","2A",3.61,"Stevie","Stevie",NA,0,0,1,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1833","first","2A",4.73,"Kerry","Kerry",NA,1,0,0,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1834","first","2A",1.21,"Matthew","Matthew",NA,1,0,0,"R_DiqjHqoBYh0rJ4J","female","35 - 44","White","2 year degree"
"1835","first","1A",1.21,"Matthew","Matthew",NA,1,0,0,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1836","first","1A",2.12,"Chris","Chris",NA,0,1,0,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1837","first","1A",3.61,"Stevie","Stevie",NA,0,0,1,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1838","first","1A",4.22,"Taylor","Taylor",NA,0,1,0,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1839","first","1A",4.73,"Kerry","Kerry",NA,0,1,0,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1840","first","1A",5.59,"Jodie","Jodie",NA,1,0,0,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1841","first","1A",6.73,"Mary","Mary",NA,1,0,0,"R_VW3EcNXwKLVtTlD","male","25 - 34","Other","4 year degree"
"1842","first","1C",1.28,"James","James",NA,1,0,0,"R_2VEc5Obicihv6d0","female","45 - 54","White","Some college"
"1843","first","1C",2.61,"Emerson","Emerson",NA,1,0,0,"R_2VEc5Obicihv6d0","female","45 - 54","White","Some college"
